          (   3,    2) (   3,    3) (   3,    4) (   3,    6) (   3,    3) (   3,    3) (   3,    5) (   3,    3) (   3,    0) (   3,    1)
          (   3,    2) (   3,    3) (   3,    5) (   3,    1) (   3,    5) (   3,    4) (   3,    5) (   3,    2) (   3,    1) (   3,    2)
          (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    6) (   3,    4) (   3,    0)
          (   3,    5) (   3,    4) (   3,    3) (   3,    0) (   3,    2) (   3,    4) (   3,    3) (   3,    4) (   3,    5) (   3,    2)
          (   3,    3) (   3,    1) (   3,    4) (   3,    4) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    2)
          (   3,    1) (   3,    2) (   3,    2) (   3,    4) (   3,    4) (   3,    4) (   3,    3) (   3,    5) (   3,    5) (   3,    2)
          (   3,    2) (   3,    3) (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    1) (   3,    2) (   3,    3) (   3,    4)
          (   3,    2) (   3,    3) (   3,    4) (   3,    3) (   3,    5) (   3,    1) (   3,    2) (   3,    2) (   3,    4) (   3,    4)
          (   3,    4) (   3,    0) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    2) (   3,    3) (   3,    3)
          (   3,    8) (   3,    2) (   3,    5) (   3,    5) (   3,    2) (   3,    3) (   3,    3) (   3,    1) (   3,    3) (   3,    1)
          (   3,    1) (   3,    5) (   3,    5) (   3,    4) (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    4) (   3,    5)
          (   3,    1) (   3,    2) (   3,    1) (   3,    3) (   3,    3) (   3,    1) (   3,    3) (   3,    6) (   3,    3) (   3,    3)
          (   3,    1) (   3,    1) (   3,    6) (   3,    5) (   3,    2) (   3,    3) (   3,    0) (   3,    1) (   3,    3) (   3,    3)
          (   3,    4) (   3,    5) (   3,    4) (   3,    2) (   3,    3) (   3,    4) (   3,    0) (   3,    5) (   3,    1) (   3,    3)
          (   3,    5) (   3,    2) (   3,    1) (   3,    2) (   3,    3) (   3,    2) (   3,    5) (   3,    3) (   3,    1) (   3,    4)
          (   3,    4) (   3,    2) (   3,    3) (   3,    1) (   3,    6) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    4)
          (   3,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    0) (   3,    2) (   3,    4) (   3,    0) (   3,    1)
         
node   3 sent_total   2095  recv_total   2085

node   4  (   1,    0) (   0,    0) (   3,    1) (   3,    1) (   3,    5) (   3,    3) (   3,    4) (   3,    2) (   3,    1) (   3,    7)
          (   3,    4) (   3,    4) (   3,    1) (   3,    5) (   3,    4) (   3,    2) (   3,    2) (   3,    5) (   3,    2) (   3,    3)
          (   3,    4) (   3,    6) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    2)
          (   3,    4) (   3,    1) (   3,    1) (   3,    3) (   3,    6) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    2)
          (   3,    2) (   3,    3) (   3,    4) (   3,    2) (   3,    6) (   3,    3) (   3,    4) (   3,    1) (   3,    2) (   3,    5)
          (   3,    6) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    5) (   3,    3) (   3,    3) (   3,    4) (   3,    3)
          (   3,    5) (   3,    2) (   3,    3) (   3,    2) (   3,    1) (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    2)
          (   3,    4) (   3,    3) (   3,    5) (   3,    5) (   3,    1) (   3,    4) (   3,    3) (   3,    1) (   3,    0) (   3,    2)
          (   3,    4) (   3,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   3,    4) (   3,    1) (   3,    5)
          (   3,    2) (   3,    3) (   3,    3) (   3,    4) (   3,    4) (   3,    2) (   3,    6) (   3,    4) (   3,    3) (   3,    1)
          (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    4) (   3,    5) (   3,    2) (   3,    3) (   3,    2) (   3,    2)
          (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    4) (   3,    4) (   3,    2) (   3,    5) (   3,    2)
          (   3,    4) (   3,    5) (   3,    2) (   3,    4) (   3,    3) (   3,    4) (   3,    4) (   3,    0) (   3,    4) (   3,    4)
          (   3,    1) (   3,    4) (   3,    4) (   3,    3) (   3,    3) (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    2)
          (   3,    2) (   3,    0) (   3,    2) (   3,    3) (   3,    5) (   3,    2) (   3,    5) (   3,    3) (   3,    2) (   3,    6)
          (   3,    3) (   3,    2) (   3,    1) (   3,    3) (   3,    1) (   3,    5) (   3,    6) (   3,    4) (   3,    4) (   3,    0)
          (   3,    2) (   3,    3) (   3,    2) (   3,    0) (   3,    4) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    3)
          (   3,    2) (   3,    4) (   3,    5) (   3,    2) (   3,    1) (   3,    3) (   3,    4) (   3,    5) (   3,    2) (   3,    3)
          (   3,    1) (   3,    1) (   3,    3) (   3,    3) (   3,    1) (   3,    4) (   3,    3) (   3,    2) (   3,    3) (   3,    4)
          (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    4) (   3,    3) (   3,    3)
          (   3,    3) (   3,    4) (   3,    1) (   3,    4) (   3,    2) (   3,    5) (   3,    4) (   3,    4) (   3,    1) (   3,    4)
          (   3,    3) (   3,    6) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    4) (   3,    2) (   3,    2) (   3,    2)
          (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    1) (   3,    2) (   3,    5) (   3,    3) (   3,    5) (   3,    1)
          (   3,    3) (   3,    2) (   3,    3) (   3,    5) (   3,    3) (   3,    3) (   3,    2) (   3,    5) (   3,    0) (   3,    6)
          (   3,    4) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    4) (   3,    3) (   3,    1) (   3,    4)
          (   3,    5) (   3,    2) (   3,    2) (   3,    5) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    5) (   3,    1)
          (   3,    2) (   3,    1) (   3,    1) (   3,    3) (   3,    3) (   3,    1) (   3,    5) (   3,    2) (   3,    1) (   3,    3)
          (   3,    5) (   3,    2) (   3,    3) (   3,    6) (   3,    2) (   3,    2) (   3,    2) (   3,    5) (   3,    2) (   3,    3)
          (   3,    7) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    1) (   3,    2) (   3,    5)
          (   3,    3) (   3,    2) (   3,    4) (   3,    5) (   3,    2) (   3,    5) (   3,    2) (   3,    3) (   3,    3) (   3,    3)
          (   3,    4) (   3,    5) (   3,    5) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    1)
          (   3,    2) (   3,    5) (   3,    2) (   3,    1) (   3,    1) (   3,    1) (   3,    1) (   3,    2) (   3,    3) (   3,    3)
          (   3,    0) (   3,    4) (   3,    3) (   3,    4) (   3,    3) (   3,    1) (   3,    2) (   3,    2) (   3,    1) (   3,    5)
          (   3,    5) (   3,    3) (   3,    1) (   3,    3) (   3,    4) (   3,    5) (   3,    3) (   3,    3) (   3,    2) (   3,    3)
          (   3,    1) (   3,    1) (   3,    2) (   3,    5) (   3,    2) (   3,    2) (   3,    2) (   3,    1) (   3,    2) (   3,    4)
          (   3,    3) (   3,    2) (   3,    6) (   3,    2) (   3,    4) (   3,    1) (   3,    4) (   3,    1) (   3,    3) (   3,    3)
          (   3,    0) (   3,    2) (   3,    4) (   3,    2) (   3,    2) (   3,    2) (   3,    4) (   3,    4) (   3,    4) (   3,    5)
          (   3,    4) (   3,    1) (   3,    3) (   3,    5) (   3,    3) (   3,    5) (   3,    4) (   3,    1) (   3,    4) (   3,    3)
          (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    1) (   3,    1) (   3,    2) (   3,    1) (   3,    3)
          (   3,    2) (   3,    4) (   3,    3) (   3,    0) (   3,    2) (   3,    5) (   3,    1) (   3,    1) (   3,    3) (   3,    1)
          (   3,    5) (   3,    2) (   3,    5) (   3,    3) (   3,    5) (   3,    3) (   3,    2) (   3,    1) (   3,    3) (   3,    1)
          (   3,    4) (   3,    5) (   3,    4) (   3,    2) (   3,    4) (   3,    4) (   3,    2) (   3,    3) (   3,    2) (   3,    3)
          (   3,    4) (   3,    3) (   3,    3) (   3,    4) (   3,    3) (   3,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    5)
          (   3,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    3) (   3,    4) (   3,    4) (   3,    3) (   3,    5) (   3,    3)
          (   3,    2) (   3,    2) (   3,    5) (   3,    5) (   3,    2) (   3,    2) (   3,    5) (   3,    2) (   3,    2) (   3,    5)
          (   3,    2) (   3,    4) (   3,    4) (   3,    3) (   3,    1) (   3,    1) (   3,    1) (   3,    3) (   3,    5) (   3,    3)
          (   3,    2) (   3,    4) (   3,    3) (   3,    0) (   3,    6) (   3,    1) (   3,    6) (   3,    2) (   3,    2) (   3,    3)
          (   3,    5) (   3,    2) (   3,    2) (   3,    3) (   3,    4) (   3,    1) (   3,    4) (   3,    3) (   3,    4) (   3,    2)
          (   3,    1) (   3,    4) (   3,    3) (   3,    3) (   3,    2) (   3,    5) (   3,    4) (   3,    5) (   3,    3) (   3,    3)
          (   3,    2) (   3,    1) (   3,    1) (   3,    4) (   3,    3) (   3,    4) (   3,    3) (   3,    4) (   3,    4) (   3,    4)
          (   3,    2) (   3,    1) (   3,    4) (   3,    4) (   3,    1) (   3,    5) (   3,    2) (   3,    3) (   3,    5) (   3,    3)
          (   3,    4) (   3,    1) (   3,    4) (   3,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    1)
          (   3,    0) (   3,    2) (   3,    2) (   3,    5) (   3,    4) (   3,    1) (   3,    4) (   3,    4) (   3,    4) (   3,    5)
          (   3,    2) (   3,    2) (   3,    2) (   3,    5) (   3,    2) (   3,    0) (   3,    2) (   3,    3) (   3,    3) (   3,    3)
          (   3,    1) (   3,    0) (   3,    3) (   3,    2) (   3,    4) (   3,    4) (   3,    5) (   3,    3) (   3,    2) (   3,    4)
          (   3,    3) (   3,    7) (   3,    2) (   3,    3) (   3,    4) (   3,    4) (   3,    4) (   3,    1) (   3,    3) (   3,    3)
          (   3,    5) (   3,    4) (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    3) (   3,    1) (   3,    1)
          (   3,    2) (   3,    3) (   3,    1) (   3,    3) (   3,    1) (   3,    5) (   3,    2) (   3,    2) (   3,    4) (   3,    4)
          (   3,    7) (   3,    2) (   3,    2) (   3,    2) (   3,    4) (   3,    3) (   3,    5) (   3,    1) (   3,    3) (   3,    3)
          (   3,    4) (   3,    1) (   3,    5) (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    5) (   3,    4) (   3,    5)
          (   3,    2) (   3,    4) (   3,    3) (   3,    3) (   3,    6) (   3,    4) (   3,    3) (   3,    4) (   3,    4) (   3,    3)
          (   3,    2) (   3,    4) (   3,    5) (   3,    3) (   3,    1) (   3,    5) (   3,    6) (   3,    3) (   3,    1) (   3,    4)
          (   3,    4) (   3,    4) (   3,    4) (   3,    3) (   3,    4) (   3,    5) (   3,    2) (   3,    2) (   3,    2) (   3,    3)
          (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    4) (   3,    2) (   3,    5) (   3,    3) (   3,    1) (   3,    1)
          (   3,    6) (   3,    6) (   3,    1) (   3,    1) (   3,    3) (   3,    3) (   3,    4) (   3,    3) (   3,    4) (   3,    3)
          (   3,    5) (   3,    1) (   3,    2) (   3,    2) (   3,    4) (   3,    2) (   3,    4) (   3,    5) (   3,    4) (   3,    5)
          (   3,    3) (   3,    4) (   3,    1) (   3,    5) (   3,    4) (   3,    2) (   3,    5) (   3,    5) (   3,    2) (   3,    3)
          (   3,    0) (   3,    3) (   3,    5) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    4) (   3,    3)
          (   3,    0) (   3,    6) (   3,    5) (   3,    5) (   3,    1) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    4)
          (   3,    5) (   3,    4) (   3,    3) (   3,    4) (   3,    3) (   3,    4) (   3,    3) (   3,    2) (   3,    5) (   3,    3)
         
node   4 sent_total   2095  recv_total   2082

node   5  (   0,    0) (   1,    0) (   0,    0) (   3,    1) (   3,    5) (   3,    2) (   3,    2) (   3,    5) (   3,    5) (   3,    3)
          (   3,    3) (   3,    1) (   3,    4) (   3,    4) (   3,    6) (   3,    3) (   3,    3) (   3,    0) (   3,    4) (   3,    2)
          (   3,    1) (   3,    1) (   3,    6) (   3,    2) (   3,    2) (   3,    0) (   3,    1) (   3,    4) (   3,    2) (   3,    4)
          (   3,    1) (   3,    1) (   3,    4) (   3,    3) (   3,    3) (   3,    1) (   3,    2) (   3,    3) (   3,    3) (   3,    4)
          (   3,    2) (   3,    2) (   3,    4) (   3,    1) (   3,    6) (   3,    0) (   3,    4) (   3,    1) (   3,    3) (   3,    3)
          (   3,    2) (   3,    4) (   3,    3) (   3,    4) (   3,    4) (   3,    3) (   3,    2) (   3,    8) (   3,    1) (   3,    4)
          (   3,    3) (   3,    6) (   3,    1) (   3,    4) (   3,    5) (   3,    2) (   3,    7) (   3,    1) (   3,    3) (   3,    8)
          (   3,    2) (   3,    3) (   3,    4) (   3,    4) (   3,    4) (   3,    0) (   3,    2) (   3,    2) (   3,    4) (   3,    2)
          (   3,    3) (   3,    3) (   3,    4) (   3,    3) (   3,    6) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    2)
          (   3,    3) (   3,    3) (   3,    4) (   3,    1) (   3,    4) (   3,    4) (   3,    3) (   3,    7) (   3,    5) (   3,    3)
          (   3,    4) (   3,    3) (   3,    3) (   3,    1) (   3,    2) (   3,    0) (   3,    2) (   3,    3) (   3,    3) (   3,    3)
          (   3,    2) (   3,    3) (   3,    1) (   3,    3) (   3,    3) (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    4)
          (   3,    4) (   3,    3) (   3,    1) (   3,    4) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    3)
          (   3,    2) (   3,    4) (   3,    5) (   3,    3) (   3,    2) (   3,    4) (   3,    0) (   3,    2) (   3,    1) (   3,    2)
          (   3,    2) (   3,    5) (   3,    2) (   3,    5) (   3,    4) (   3,    5) (   3,    3) (   3,    1) (   3,    3) (   3,    4)
          (   3,    5) (   3,    5) (   3,    4) (   3,    6) (   3,    5) (   3,    5) (   3,    2) (   3,    2) (   3,    3) (   3,    4)
          (   3,    3) (   3,    3) (   3,    5) (   3,    7) (   3,    4) (   3,    5) (   3,    4) (   3,    4) (   3,    5) (   3,    4)
          (   3,    6) (   3,    3) (   3,    2) (   3,    5) (   3,    5) (   3,    4) (   3,    3) (   3,    4) (   3,    1) (   3,    3)
          (   3,    6) (   3,    3) (   3,    4) (   3,    3) (   3,    1) (   3,    2) (   3,    0) (   3,    6) (   3,    5) (   3,    3)
          (   3,    1) (   3,    3) (   3,    3) (   3,    0) (   3,    4) (   3,    3) (   3,    4) (   3,    5) (   3,    3) (   3,    3)
          (   3,    2) (   3,    4) (   3,    4) (   3,    4) (   3,    4) (   3,    2) (   3,    2) (   3,    1) (   3,    5) (   3,    2)
          (   3,    3) (   3,    0) (   3,    4) (   3,    5) (   3,    5) (   3,    5) (   3,    3) (   3,    2) (   3,    0) (   3,    7)
          (   3,    3) (   3,    4) (   3,    1) (   3,    2) (   3,    3) (   3,    4) (   3,    6) (   3,    3) (   3,    2) (   3,    0)
          (   3,    3) (   3,    1) (   3,    3) (   3,    3) (   3,    5) (   3,    4) (   3,    2) (   3,    3) (   3,    4) (   3,    2)
          (   3,    2) (   3,    4) (   3,    2) (   3,    2) (   3,    6) (   3,    2) (   3,    1) (   3,    7) (   3,    4) (   3,    1)
          (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    0) (   3,    3) (   3,    5) (   3,    3) (   3,    2) (   3,    3)
          (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    1) (   3,    2) (   3,    4) (   3,    5) (   3,    1)
          (   3,    3) (   3,    2) (   3,    4) (   3,    2) (   3,    0) (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    1)
          (   3,    4) (   3,    1) (   3,    3) (   3,    1) (   3,    3) (   3,    2) (   3,    3) (   3,    4) (   3,    3) (   3,    2)
          (   3,    2) (   3,    4) (   3,    4) (   3,    2) (   3,    2) (   3,    2) (   3,    5) (   3,    1) (   3,    6) (   3,    3)
          (   3,    0) (   3,    3) (   3,    3) (   3,    4) (   3,    5) (   3,    3) (   3,    5) (   3,    4) (   3,    3) (   3,    2)
          (   3,    5) (   3,    4) (   3,    6) (   3,    4) (   3,    4) (   3,    1) (   3,    4) (   3,    1) (   3,    4) (   3,    3)
          (   3,    3) (   3,    4) (   3,    4) (   3,    3) (   3,    4) (   3,    5) (   3,    1) (   3,    4) (   3,    5) (   3,    2)
          (   3,    3) (   3,    1) (   3,    3) (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    4) (   3,    3)
          (   3,    3) (   3,    3) (   3,    1) (   3,    4) (   3,    2) (   3,    1) (   3,    4) (   3,    1) (   3,    2) (   3,    2)
          (   3,    2) (   3,    5) (   3,    3) (   3,    5) (   3,    2) (   3,    3) (   3,    4) (   3,    4) (   3,    5) (   3,    1)
          (   3,    7) (   3,    2) (   3,    3) (   3,    1) (   3,    2) (   3,    2) (   3,    1) (   3,    2) (   3,    3) (   3,    2)
          (   3,    2) (   3,    4) (   3,    4) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    4) (   3,    4) (   3,    4)
          (   3,    2) (   3,    3) (   3,    5) (   3,    3) (   3,    5) (   3,    6) (   3,    3) (   3,    3) (   3,    2) (   3,    3)
          (   3,    3) (   3,    3) (   3,    4) (   3,    4) (   3,    5) (   3,    3) (   3,    1) (   3,    2) (   3,    5) (   3,    4)
          (   3,    3) (   3,    0) (   3,    6) (   3,    1) (   3,    2) (   3,    2) (   3,    1) (   3,    3) (   3,    4) (   3,    3)
          (   3,    4) (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    4)
          (   3,    1) (   3,    3) (   3,    1) (   3,    3) (   3,    6) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    4)
          (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    5) (   3,    4) (   3,    2) (   3,    2) (   3,    4) (   3,    2)
          (   3,    4) (   3,    2) (   3,    6) (   3,    2) (   3,    1) (   3,    3) (   3,    5) (   3,    4) (   3,    3) (   3,    2)
          (   3,    1) (   3,    2) (   3,    3) (   3,    2) (   3,    1) (   3,    4) (   3,    2) (   3,    1) (   3,    1) (   3,    1)
          (   3,    3) (   3,    4) (   3,    2) (   3,    6) (   3,    3) (   3,    2) (   3,    4) (   3,    2) (   3,    4) (   3,    3)
          (   3,    3) (   3,    1) (   3,    6) (   3,    4) (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    4) (   3,    4)
          (   3,    5) (   3,    2) (   3,    1) (   3,    3) (   3,    5) (   3,    3) (   3,    3) (   3,    5) (   3,    4) (   3,    5)
          (   3,    1) (   3,    4) (   3,    5) (   3,    2) (   3,    0) (   3,    3) (   3,    4) (   3,    3) (   3,    2) (   3,    4)
          (   3,    6) (   3,    2) (   3,    4) (   3,    0) (   3,    2) (   3,    1) (   3,    3) (   3,    2) (   3,    1) (   3,    3)
          (   3,    5) (   3,    3) (   3,    6) (   3,    1) (   3,    2) (   3,    2) (   3,    2) (   3,    1) (   3,    4) (   3,    4)
          (   3,    1) (   3,    5) (   3,    2) (   3,    1) (   3,    2) (   3,    5) (   3,    3) (   3,    6) (   3,    4) (   3,    4)
          (   3,    6) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    5) (   3,    4) (   3,    4) (   3,    2) (   3,    3)
          (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    5) (   3,    3) (   3,    3) (   3,    4) (   3,    2)
          (   3,    3) (   3,    4) (   3,    3) (   3,    4) (   3,    3) (   3,    6) (   3,    2) (   3,    0) (   3,    3) (   3,    5)
          (   3,    4) (   3,    3) (   3,    4) (   3,    3) (   3,    3) (   3,    6) (   3,    3) (   3,    2) (   3,    3) (   3,    2)
          (   3,    2) (   3,    3) (   3,    5) (   3,    3) (   3,    5) (   3,    3) (   3,    2) (   3,    4) (   3,    3) (   3,    3)
          (   3,    2) (   3,    2) (   3,    2) (   3,    1) (   3,    2) (   3,    3) (   3,    3) (   3,    7) (   3,    2) (   3,    0)
          (   3,    3) (   3,    5) (   3,    5) (   3,    3) (   3,    2) (   3,    2) (   3,    4) (   3,    3) (   3,    6) (   3,    2)
          (   3,    1) (   3,    2) (   3,    4) (   3,    2) (   3,    4) (   3,    1) (   3,    5) (   3,    2) (   3,    6) (   3,    4)
          (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    4) (   3,    1) (   3,    1) (   3,    3) (   3,    2) (   3,    2)
          (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    4) (   3,    3) (   3,    4) (   3,    4) (   3,    5) (   3,    2)
          (   3,    4) (   3,    4) (   3,    2) (   3,    3) (   3,    5) (   3,    3) (   3,    5) (   3,    3) (   3,    1) (   3,    4)
          (   3,    3) (   3,    5) (   3,    4) (   3,    5) (   3,    3) (   3,    2) (   3,    7) (   3,    1) (   3,    1) (   3,    3)
          (   3,    2) (   3,    5) (   3,    2) (   3,    4) (   3,    5) (   3,    4) (   3,    2) (   3,    3) (   3,    3) (   3,    2)
          (   3,    3) (   3,    2) (   3,    7) (   3,    2) (   3,    1) (   3,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    4)
          (   3,    3) (   3,    2) (   3,    3) (   3,    6) (   3,    2) (   3,    4) (   3,    6) (   3,    3) (   3,    3) (   3,    1)
          (   3,    2) (   3,    2) (   3,    5) (   3,    3) (   3,    3) (   3,    1) (   3,    1) (   3,    1) (   3,    4) (   3,    2)
          (   3,    2) (   3,    2) (   3,    3) (   3,    3) (   3,    4) (   3,    5) (   3,    4) (   3,    2) (   3,    3) (   3,    4)
         
node   5 sent_total   2092  recv_total   2127

node   6  (   0,    0) (   1,    0) (   0,    0) (   3,    2) (   3,    1) (   3,    6) (   3,    4) (   3,    3) (   3,    1) (   3,    2)
          (   3,    2) (   3,    4) (   3,    1) (   3,    3) (   3,    3) (   3,    4) (   3,    7) (   3,    3) (   3,    1) (   3,    3)
          (   3,    4) (   3,    2) (   3,    3) (   3,    4) (   3,    6) (   3,    2) (   3,    1) (   3,    2) (   3,    3) (   3,    3)
          (   3,    1) (   3,    5) (   3,    1) (   3,    3) (   3,    2) (   3,    2) (   3,    4) (   3,    4) (   3,    4) (   3,    5)
          (   3,    2) (   3,    2) (   3,    2) (   3,    3) (   3,    1) (   3,    2) (   3,    2) (   3,    5) (   3,    5) (   3,    4)
          (   3,    4) (   3,    3) (   3,    4) (   3,    3) (   3,    2) (   3,    5) (   3,    4) (   3,    1) (   3,    2) (   3,    2)
          (   3,    1) (   3,    4) (   3,    6) (   3,    0) (   3,    2) (   3,    4) (   3,    2) (   3,    4) (   3,    4) (   3,    3)
          (   3,    3) (   3,    0) (   3,    4) (   3,    5) (   3,    5) (   3,    2) (   3,    3) (   3,    1) (   3,    1) (   3,    5)
          (   3,    6) (   3,    4) (   3,    3) (   3,    3) (   3,    6) (   3,    2) (   3,    2) (   3,    3) (   3,    4) (   3,    4)
          (   3,    3) (   3,    3) (   3,    5) (   3,    3) (   3,    4) (   3,    0) (   3,    5) (   3,    1) (   3,    3) (   3,    4)
          (   3,    4) (   3,    4) (   3,    1) (   3,    3) (   3,    5) (   3,    3) (   3,    4) (   3,    5) (   3,    1) (   3,    4)
          (   3,    3) (   3,    2) (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    3)
          (   3,    0) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    1) (   3,    4) (   3,    3) (   3,    5)
          (   3,    3) (   3,    3) (   3,    4) (   3,    4) (   3,    5) (   3,    1) (   3,    4) (   3,    4) (   3,    2) (   3,    5)
          (   3,    5) (   3,    2) (   3,    2) (   3,    1) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    1)
          (   3,    4) (   3,    1) (   3,    3) (   3,    2) (   3,    4) (   3,    3) (   3,    3) (   3,    4) (   3,    1) (   3,    4)
          (   3,    5) (   3,    2) (   3,    4) (   3,    3) (   3,    2) (   3,    5) (   3,    4) (   3,    2) (   3,    2) (   3,    3)
          (   3,    5) (   3,    3) (   3,    3) (   3,    6) (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    5) (   3,    3)
          (   3,    5) (   3,    4) (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    1) (   3,    2) (   3,    2) (   3,    3)
          (   3,    1) (   3,    2) (   3,    2) (   3,    3) (   3,    3) (   3,    0) (   3,    4) (   3,    4) (   3,    1) (   3,    1)
          (   3,    2) (   3,    1) (   3,    4) (   3,    1) (   3,    1) (   3,    1) (   3,    2) (   3,    4) (   3,    6) (   3,    2)
          (   3,    5) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    3)
          (   3,    5) (   3,    1) (   3,    5) (   3,    3) (   3,    5) (   3,    4) (   3,    3) (   3,    4) (   3,    4) (   3,    1)
          (   3,    4) (   3,    4) (   3,    2) (   3,    1) (   3,    4) (   3,    2) (   3,    5) (   3,    2) (   3,    4) (   3,    3)
          (   3,    4) (   3,    3) (   3,    5) (   3,    6) (   3,    5) (   3,    3) (   3,    3) (   3,    4) (   3,    3) (   3,    3)
          (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    3) (   3,    1) (   3,    4)
          (   3,    1) (   3,    3) (   3,    6) (   3,    4) (   3,    5) (   3,    4) (   3,    5) (   3,    6) (   3,    3) (   3,    1)
          (   3,    2) (   3,    4) (   3,    2) (   3,    2) (   3,    1) (   3,    4) (   3,    4) (   3,    6) (   3,    2) (   3,    1)
          (   3,    3) (   3,    7) (   3,    4) (   3,    3) (   3,    3) (   3,    5) (   3,    3) (   3,    4) (   3,    5) (   3,    1)
          (   3,    4) (   3,    3) (   3,    1) (   3,    6) (   3,    4) (   3,    4) (   3,    5) (   3,    2) (   3,    1) (   3,    4)
          (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    1) (   3,    3) (   3,    0) (   3,    4) (   3,    4) (   3,    6)
          (   3,    2) (   3,    4) (   3,    4) (   3,    3) (   3,    4) (   3,    4) (   3,    2) (   3,    3) (   3,    3) (   3,    3)
          (   3,    4) (   3,    2) (   3,    3) (   3,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    4) (   3,    3)
          (   3,    1) (   3,    4) (   3,    3) (   3,    6) (   3,    4) (   3,    4) (   3,    3) (   3,    4) (   3,    2) (   3,    3)
          (   3,    3) (   3,    3) (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    1) (   3,    4) (   3,    7) (   3,    4)
          (   3,    2) (   3,    4) (   3,    1) (   3,    6) (   3,    5) (   3,    4) (   3,    3) (   3,    1) (   3,    4) (   3,    3)
